19.1,7.469220457
19.2,7.371090183
19.3,7.272959908
19.4,7.174829634
19.5,7.076699359
19.6,6.978569085
19.7,6.88043881
19.8,6.782308536
19.9,6.684178261
20,6.586047987
20.1,6.49901118
20.2,6.411974373
20.3,6.324937566
20.4,6.237900758
20.5,6.150863951
20.6,6.063827144
20.7,5.976790337
20.8,5.88975353
20.9,5.802716723
21,5.715679916
21.1,5.64114608
21.2,5.566612243
21.3,5.492078407
21.4,5.41754457
21.5,5.343010733
21.6,5.268476897
21.7,5.19394306
21.8,5.119409224
21.9,5.044875387
22,4.97034155
22.1,4.883385408
22.2,4.796429265
22.3,4.709473122
22.4,4.62251698
22.5,4.535560837
22.6,4.448604694
22.7,4.361648552
22.8,4.274692409
22.9,4.187736266
23,4.100780124
23.1,4.013114135
23.2,3.925448146
23.3,3.837782157
23.4,3.750116169
23.5,3.66245018
23.6,3.574784191
23.7,3.487118202
23.8,3.399452214
23.9,3.311786225
24,3.224120236
24.1,3.049365008
24.2,2.874609781
24.3,2.699854553
24.4,2.525099326
24.5,2.350344098
24.6,2.175588871
24.7,2.000833643
24.8,1.826078415
24.9,1.651323188
25,1.47656796
25.1,1.356603976
25.2,1.236639991
25.3,1.116676006
25.4,0.996712022
25.5,0.876748037
25.6,0.756784052
25.7,0.636820068
25.8,0.516856083
25.9,0.396892099
26,0.276928114
26.1,0.15446488
26.2,0.032001645
26.3,-0.090461589
26.4,-0.212924823
26.5,-0.335388057
26.6,-0.457851292
26.7,-0.580314526
26.8,-0.70277776
26.9,-0.825240995
27,-0.947704229
27.1,-1.067781302
27.2,-1.187858375
27.3,-1.307935447
27.4,-1.42801252
27.5,-1.548089593
27.6,-1.668166666
27.7,-1.788243739
27.8,-1.908320812
27.9,-2.028397884
28,-2.148474957
28.1,-2.224712573
28.2,-2.30095019
28.3,-2.377187806
28.4,-2.453425422
28.5,-2.529663039
28.6,-2.605900655
28.7,-2.682138271
28.8,-2.758375887
28.9,-2.834613504
29,-2.91085112
